694.01723	11190.79141	10295.04186		7485.76709		6832.39882		8029.78666		7840.35209	11222.2522		8889.35847		6079.48145		8609.7999		6834.46333		5808.17357		7122.69206		7384.81778		7438.41577	10750.35786		6605.09245	10663.4002	10631.56371		9605.99542		7210.61707		6368.62767		7404.68884		7789.16003	11071.12093		8937.25543		5582.18182		7155.85719		7243.70499	10811.40017		6515.37724		8774.75195		9122.40432		9644.84685		2862.72737		6913.00451		8405.82591		9034.91425	10064.6597	11285.57702		8028.92731	11079.52474	13937.73217	14234.22713	12019.155		4321.86044		8484.47746	12933.65466		8891.4861		8391.1807	14530.27583	10904.06331		9836.48368	11359.59848	11345.65284		6593.55515	10297.26791	13894.05335	14391.27542	16325.485	12847.73889	10577.96709		9634.34779	12709.80204	10287.78226	15630.10996	19638.10654	16496.97653	12201.56215	10969.0301	11126.41402	13067.03478		5780.74494		9853.787	10883.44376		7626.70527	11007.22818	13427.63449	12219.10496		9644.51028		4023.04		7624.92355	11684.38666		7854.35298		7682.63496	12480.96775	11025.42482		8801.32312	11466.04951	11343.27259		6205.79168	10544.90595	12765.52951	15591.17172	15393.39454	11534.19671	10303.11077		9342.60968	12027.99074		9502.2888	15270.85152	17302.16503	16268.06792	10696.7145	11537.66908	11284.97579	14504.91507		5970.9556		9684.99617	10252.95882
699.60812	11178.65487	10287.02242		7914.2146		6882.87526		8063.73024		7818.79647	11275.03083		8958.57858		6054.91374		8667.82887		7062.74715		5850.75504		7172.46228		7551.7408		7394.85885	10434.57671		6650.83298	10597.10277	10647.07259		9568.34579		7172.54126		6442.10284		7426.03199		7785.53536	11007.81613		9002.69228		5665.76939		7217.28835		7214.48498	10926.32026		6511.20724		9105.6748		9224.82112		9575.48701		3002.4038		6973.57777		8270.69753		8979.0628	10171.73612	11272.57218		8158.24971	11039.10109	13875.42912	14173.23676	12073.8859		4319.11055		8541.03815	12901.2986		8986.09474		8368.66592	14642.54451	10924.27184		9866.75102	11394.06041	11436.45091		6553.34469	10300.86749	13742.5067	14506.79166	16269.95452	12794.58119	10569.6344		9541.0406	12692.41695	10264.8244	15759.08704	19656.43779	16525.89762	12216.18038	10977.42897	11098.71839	13262.65638		5816.05628		9827.0968	10878.67953		7818.71979	10992.52964	13481.45629	12318.94298		9694.68243		4089.21368		7609.08511	11663.78167		7939.84017		7651.02723	12565.93605	11037.51022		8823.8288	11487.98818	11402.93803		6205.44599	10520.15088	12775.05639	15798.08455	15616.35462	11480.62632	10418.6227		9312.82369	12060.68919		9441.67688	15536.30029	17467.60207	16355.99835	10719.31113	11622.99204	11292.32756	14527.79795		6030.60455		9818.04133	10255.10714
698.92423	11193.48135	10297.89919		7467.68994		6809.09737		8047.32411		7826.38714	11266.57963		8965.35423		6047.59289		8618.19875		6924.08271		5812.39714		7100.0652		7583.87105		7328.08918	10688.33268		6707.47819	10660.8585	10666.06872		9623.02699		7010.30176		6372.75073		7395.92634		7758.39763	11089.88501		8993.67342		5631.17129		7249.15839		7337.99435	10982.27387		6493.43943		9074.6123		9057.03794		9714.30751		2527.16486		6894.82242		8191.23238		8972.30075	10314.30566	11500.64079		8035.25404	10985.91914	13978.1857	14171.469	12058.23876		4263.99894		8531.10911	12899.89453		8934.72471		8417.20045	14624.55026	10956.59924		9861.18412	11427.98323	11363.97135		6626.19941	10280.67404	13795.90571	14515.57742	16272.04806	12868.23463	10540.40109		9560.74153	12704.34662	10311.75271	15818.30806	19683.69562	16523.8477	12219.74946	10938.00099	11126.95718	13073.51157		5777.30227		9751.82992	10896.90036		7831.87574	10982.43305	13542.93757	12277.89235		9623.15004		4103.58339		7625.01523	11648.92265		7935.62545		7687.78682	12528.40468	11052.60139		8824.24785	11515.48249	11407.01551		6163.83112	10548.54465	12872.86803	15773.07917	15554.48935	11545.28031	10408.09372		9335.32796	12036.34755		9534.45858	15538.88956	17485.92	16349.81275	10728.87416	11642.29453	11309.00943	14598.47135		6041.6341		9811.79669	10297.20061
697.84168	11182.31071	10317.88275		6884.54346		6886.0193		8082.94725		7927.66196	11309.77176		9001.56489		6157.16751		8574.42432		6983.36856		5854.73768		7137.89054		7561.97288		7534.42111	10661.0179		6718.5226	10695.54171	10657.74323		9616.20059		6852.58362		6420.36761		7454.36242		7942.47366	11167.52505		9025.77366		5702.74712		7189.40067		7301.29384	10789.3297		6531.20066		8992.79297		9226.93804		9783.33226		2827.77675		7019.485		8311.80846		9079.5762	10226.03568	11354.62487		8117.77122	11118.21432	13990.78196	14253.80545	12123.75113		4322.91152		8524.58768	12960.7354		8863.9575		8400.46679	14604.13534	10877.66533		9885.20687	11240.58934	11397.3245		6626.01141	10230.13461	13841.02321	14510.41469	16375.91773	12881.30248	10621.7891		9628.38226	12737.97008	10312.57028	15671.68228	19718.30685	16574.19685	12277.29748	11010.34046	11163.84676	13269.39012		5944.97813		9887.15484	10987.05395		7873.62432	10950.586	13487.17309	12436.1222		9667.17988		4107.75351		7641.51386	11757.97079		7889.08983		7703.22936	12580.73862	11029.78742		8865.53245	11411.03779	11447.22743		6250.63057	10509.46601	12827.59443	15715.02135	15483.46236	11527.93802	10402.93778		9402.40512	12109.49142		9522.87632	15203.69001	17438.63989	16412.77348	10865.68436	11711.42242	11318.71345	14561.99313		6069.23627		9843.49093	10318.96437
702.7565	11185.16012	10314.01957		7387.27368		6855.04637		8079.41575		7854.05027	11255.43502		8984.76192		6045.07643		8587.84478		6980.28129		5840.70293		7121.38619		7503.69805		7382.79973	10701.95215		6725.1756	10717.44111	10624.09481		9535.8155		7098.68494		6407.83878		7432.36413		7762.95553	11082.36258		8991.91961		5688.81961		7190.2548		7339.70587	10905.90771		6516.00297		9021.30176		8984.22119		9789.89868		3011.40999		6924.16187		8239.21236		8997.40036	10346.19734	11405.48573		8040.18564	10976.9062	13995.26256	14242.60508	11960.62813		4304.52875		8538.55019	12841.70866		8985.04492		8371.12815	14616.40445	11018.46355		9818.04498	11364.63126	11342.32521		6548.4527	10285.2937	13821.21292	14553.11381	16240.92987	12793.14125	10538.30395		9565.5007	12728.53406	10258.65942	15685.48469	19649.59799	16588.1099	12169.099	10968.74277	11086.03749	13063.4981		5894.99108		9672.01694	10934.97331		7782.46894	11028.14183	13562.15394	12326.98481		9501.38958		4057.63849		7627.31358	11608.2692		7986.7103		7614.96317	12502.28697	11119.9514		8803.81414	11476.66345	11385.31997		6129.81565	10532.1426	12794.62631	15730.73556	15512.15939	11418.9003	10368.32104		9306.65998	12059.50089		9486.45751	15571.04131	17480.58921	16391.72753	10728.14519	11657.16221	11277.58977	14571.44283		6031.07658		9637.4937	10268.92968
697.30696	11163.94703	10280.55634		7263.02271		6892.36663		8101.82508		7879.88717	11260.46571		8963.33857		6154.74499		8658.32162		7034.05277		5861.74228		7141.72338		7468.84938		7525.02142	10681.28483		6735.41159	10658.89556	10620.78583		9557.61404		6828.2301		6428.69169		7459.09417		7847.1529	11171.60353		9052.24118		5614.50219		7195.58435		7233.61772	10948.74696		6557.15347		9915.50586		9167.35137		9627.73033		2630.52559		6962.99461		8327.30549		9035.58152	10260.29653	11401.72295		8037.23874	11099.45674	13972.39307	14349.08783	12150.14721		4326.59062		8549.72036	13013.00781		8879.68346		8404.49417	14566.36036	10867.40819		9885.25452	11374.4422	11454.70545		6541.48159	10311.6238	13918.58002	14439.61001	16372.85915	12871.76787	10614.08345		9645.31886	12793.46009	10312.16164	15653.14451	19733.83578	16655.64114	12305.71184	10995.00165	11175.8208	13364.97991		5920.54653		9824.27394	10950.41529		7795.87009	10915.67753	13595.53529	12414.84069		9677.34128		4103.2072		7636.83206	11710.65257		7861.88428		7700.95569	12558.70288	11038.55589		8818.64404	11417.90151	11405.84147		6257.07342	10495.51922	12777.07984	15686.86993	15440.78459	11501.2223	10449.65022		9421.72264	12108.03666		9547.55683	15383.7511	17446.41587	16399.12924	10808.41608	11699.88212	11335.97579	14511.30143		6010.0425		9739.73181	10295.65439
700.36749	11176.80985	10321.5716		7386.81494		6845.47984		8090.95596		7834.79836	11196.88106		8905.91448		6090.53743		8621.4561		6989.27123		5848.83513		7146.51493		7532.53385		7397.99091	10669.15267		6659.12595	10663.56196	10601.67519		9673.34342		7324.58215		6396.51624		7442.18676		7765.48384	11030.66087		9009.79414		5606.93304		7157.78226		7149.60841	10955.75429		6499.81062		8987.48047		9060.20308		9669.20054		2764.3424		6852.86887		8340.10307		8980.89616	10052.04161	11231.07719		7956.96432	11042.71482	13960.86397	14186.62649	12022.05879		4368.78692		8511.06279	12882.76558		8985.16617		8407.4384	14606.53701	11008.7001		9811.53909	11440.1731	11393.80818		6553.10312	10267.90403	13908.52761	14508.27611	16384.53554	12849.5176	10530.03585		9547.78761	12714.81236	10269.36307	15668.05252	19653.70474	16531.73346	12181.66899	11006.87767	11115.43445	13127.74032		5771.95009		9787.98227	10890.18549		7837.25916	10934.46883	13518.23122	12201.25283		9637.71146		4055.31759		7601.04651	11566.21536		7942.49758		7627.74968	12495.41388	11137.03683		8828.33388	11457.04335	11397.41654		6147.55322	10509.47122	12778.03573	15719.68243	15491.41107	11489.06139	10325.03142		9315.18653	12001.98613		9462.49652	15395.84734	17307.81705	16274.57934	10625.77893	11647.12613	11162.09239	14670.88799		5931.6005		9673.65593	10301.60374
692.01999	11151.27153	10163.23292		7631.74463		6856.61319		8026.71388		7850.62382	11271.16454		8929.80571		6095.23979		8531.00377		7051.06522		5865.00482		7095.13387		7559.83355		7359.90774	10667.98242		6754.19395	10694.57295	10582.73224		9407.08357		7061.83069		6439.28236		7402.48213		7811.30824	11061.96817		9036.55205		5510.73163		7191.78652		7175.70308	11102.75977		6554.23448		8941.55176		9155.69187		9666.15398		2482.89418		6920.64988		8326.68954		8990.03204	10278.62776	11457.89513		7931.88721	11108.85804	13964.66605	14258.9861	12149.65838		4280.59532		8583.48859	12984.80752		8822.77978		8411.02563	14578.98214	10832.24115		9911.98621	11342.00266	11500.26698		6618.79595	10246.94552	13885.01326	14505.34363	16331.6442	12921.17844	10613.74682		9592.20272	12794.18941	10270.71279	15624.65307	19681.37417	16626.79851	12269.25354	11030.56804	11160.21748	13316.59189		5852.53491		9683.03588	10844.89923		7808.87138	10815.15361	13507.80318	12398.70976		9579.2827		4027.63482		7613.26153	11599.52357		7790.18713		7643.11388	12539.29382	10944.57528		8871.28216	11303.54335	11417.83361		6241.57627	10460.04041	12710.66235	15596.31169	15372.01904	11480.52653	10398.38709		9347.27259	12083.1546		9472.50779	15165.97499	17285.0945	16337.182	10779.16442	11707.23798	11264.8297	14629.6653		6066.02684		9587.84384	10300.76948
702.42191	11167.52576	10244.01603		7641.75366		6869.75486		8083.42007		7748.09417	11130.71474		8904.50649		6084.24813		8651.05151		6982.39652		5845.44767		7188.73084		7488.98337		7242.63903	10760.23112		6717.44177	10437.08601	10578.38856		9549.61241		6657.74597		6437.3642		7430.59902		7747.23659	10988.38876		8972.95229		5571.04618		7120.07354		7147.29547	10869.21083		6530.24901		8366.94727		9024.41997		9616.28793		2762.01171		6876.48227		8223.56521		9080.30214	10220.88504	11255.68143		8275.93971	10997.2364	13935.18826	14218.26769	12001.36899		4290.18478		8590.6747	12895.98178		8973.46381		8421.69926	14661.35008	10994.50173		9867.80099	11390.63364	11381.61532		6597.57817	10341.39833	13893.86042	14451.3555	16296.72835	12872.63287	10637.14426		9531.62533	12736.33625	10314.55768	15654.64186	19677.71188	16574.80179	12241.86	10905.90679	11103.13022	13078.7575		5895.80092		9682.69844	10899.48531		7651.13726	10916.23043	13550.71656	12235.95964		9599.19953		4093.31071		7577.18546	11553.00649		7977.6753		7653.81838	12545.27212	11039.44207		8821.24293	11511.02325	11346.72572		6286.32953	10553.65821	12646.38568	15566.36642	15346.76004	11551.64589	10307.98248		9298.8002	12000.13148		9448.78397	15154.53558	17288.48622	16325.30864	10702.92128	11545.41159	11182.11821	14395.15096		5962.81147		9577.10063	10169.73865
711.21878	11259.70157	10344.7509		7639.30713		6927.32988		8121.43864		7895.94238	11229.52328		9058.38856		6141.78949		8746.68304		7006.96589		5864.9768		7264.51658		7622.37937		7400.04351	10955.43273		6673.87329	10612.82021	10710.00287		9639.54734		7087.94849		6493.87611		7445.46517		7883.64545	11024.9049		9103.36561		5799.64873		7296.04002		7383.57841	10906.01611		6602.37035		8549.14258		9010.66636		9728.89279		3260.16632		6978.17583		8269.03493		9136.15158	10148.61649	11535.02284		8140.76038	11154.08171	14038.30491	14288.13824	12066.43945		4364.30806		8673.65735	12925.43688		9132.54781		8472.71049	14780.81792	11149.13631		9861.45507	11590.94081	11464.74613		6608.81793	10363.58018	13912.3738	14485.88094	16332.56866	12928.19486	10559.20193		9649.5855	12737.45098	10384.68711	15855.00964	19771.23046	16646.17444	12302.59824	11106.14041	11155.89186	13456.06479		5867.07279		9827.64628	11037.15499		7876.98007	11062.95799	13505.94972	12311.35578		9654.28629		4170.852		7721.69218	11677.24407		8090.64103		7727.30737	12628.12683	11171.62737		8824.06809	11651.09773	11579.63124		6219.42518	10629.18918	12894.039	15828.1389	15754.9513	11596.15556	10440.15904		9398.41867	12104.25006		9548.73162	15631.04193	17484.40649	16453.31068	10775.56675	11802.669	11252.20418	15053.67658		6159.4199	10050.28271	10243.65378	
698.7845	11242.58465	10347.8753		7512.9248		6900.70388		8077.79183		7959.59902	11394.6667		9004.80659		6184.29787		8608.28001		6918.03362		5910.99147		7252.10293		7700.85675		7507.81084	10772.65842		6702.40936	10669.17386	10709.62527		9625.65388		7405.07935		6430.44677		7438.70086		7930.76675	11127.83368		9104.31097		5745.20071		7221.73631		7346.36812	10909.13509		6536.40137		9252.66797		9130.96233		9667.87587		2770.90959		6969.00371		8397.08336		9074.08138	10247.98075	11396.04849		8005.45472	11112.48829	14068.59894	14275.16103	12183.77567		4363.40957		8618.91275	13036.02844		8913.35881		8492.07818	14688.10529	10960.65837		9967.83736	11472.35779	11500.41591		6663.49702	10375.47764	13961.20647	14477.8988	16391.75619	13071.96064	10576.74778		9707.24152	12734.74588	10432.33615	15847.85266	19783.79479	16597.75714	12316.99686	11057.09761	11223.10224	13346.90557		5903.47156		9901.34748	10982.34489		7943.91831	11111.03858	13535.87507	12273.51145		9698.83073		4058.33203		7686.63891	11819.95944		7960.85648		7751.14434	12669.81813	10987.09405		8926.95433	11487.27242	11566.17446		6299.74035	10610.2611	12923.88093	15677.72283	15673.06837	11647.50497	10383.13489		9464.22299	12135.17307		9630.83588	15560.98444	17469.97355	16381.3656	10833.54498	11770.03143	11334.88427	14623.39523		6146.92398		9833.59221	10344.97369
