0.25735 0.081578 0.18452 0.43283 0 0.27392 0.59982 0.48957 0.50763 0.50035 0 0.26185 0.05147 0.38683 0.22245 0.38602 0.10294 0.10294 0.21864 0.45331 0.44453 0.14449 0.38764 0.63809 0.13305 0.21463 0.37545 0.64935 0.48977 0.52293 0.05147 0.05147 0.34971 0.40666 0.81609 0.3196 0.6514 0.67785 0.46042 0.83243 0.96813 0.89047 0.65203 0.80753 0.69348 0.83951 0.44527 0 0.65707 0.45608 0.62727 0.53144 0.55592 0.74854 0.67602 0.41815 0.72753 0.75697 0.25256 0.71301 0.60871 0.79475 0.88832 0.76447 0.4381 0.73559 0.32812 0.88015
0 0 0 0.081578 0 0.081578 0.3196 0.05147 0.23599 0.16316 0 0.05147 0 0.13305 0 0 0 0 0 0.05147 0.11951 0 0.16316 0.37732 0 0 0.05147 0.35912 0.081578 0.26185 0 0 0.05147 0 0.20588 0.29049 0.10294 0.45936 0.81325 0.75363 0.47611 0.63862 0.75749 0.40118 0.30997 0.77198 0 0.65707 0 0 0.10294 0.13305 0.05147 0.51316 0 0.35853 0.13305 0.60295 0.05147 0.25499 0.264 0.50819 0.47863 0.31859 0.081578 0.64081 0.05147 0.55732
0.20109 0.05147 0.24473 0.10294 0 0.20588 0.4094 0.31111 0.48624 0.20588 0 0 0 0.24193 0.15441 0.77683 0.14449 0 0.11951 0.10294 0.74829 0.64024 0.79758 0.55278 0 0.11951 0.66134 0.61852 0.40184 0.61592 0 0 0.27392 0.32989 0.35169 0.52286 0.35673 0.14449 0 0.23599 0.47732 0.35362 0.45951 0.19596 0.10294 0 0.11951 0.45608 0 0 0.54567 0.16316 0.38223 0.081578 0.78346 0.81595 0.77444 0.77273 0.15441 0.47054 0.72839 0.72174 0.48474 0.58947 0.081578 0 0.36852 0.44545
0 0.41263 0.48896 0.081578 0 0 0.17806 0 0.10294 0 0 0 0 0.05147 0 0.2962 0.42948 0.081578 0.37057 0.05147 0.29482 0.21038 0.3427 0.19596 0.23902 0.48709 0.66064 0.22607 0.081578 0.20588 0 0 0 0.16316 0.44619 0.65877 0.88078 0.23599 0 0.37639 0.71309 0.57064 0.43708 0.38004 0.64633 0.13305 0.081578 0.62727 0.10294 0.54567 0 0.49919 0.79862 0.13305 0.64028 0.57128 0.81391 0.60494 0.05147 0.74346 0.91767 0.55773 0.36201 0.62517 0 0.15441 0.11951 0.63874
0 0.18452 0.10294 0 0 0.05147 0.11951 0 0.05147 0 0.59185 0 0.56721 0.11951 0 0.081578 0 0.57128 0.50035 0 0 0 0.05147 0.10294 0.53659 0.62766 0.66195 0.14449 0.05147 0.11951 0.48107 0 0 0.47684 0.37157 0.38048 0.48709 0.21463 0.11951 0.32812 0.56378 0.39914 0.15441 0.31222 0.88359 0.41516 0.56916 0.53144 0.13305 0.16316 0.49919 0 0.75759 0.28746 0.50913 0.27011 0.56134 0.2989 0.56884 0.84018 0.69459 0.37354 0.54662 0.54175 0.50634 0.33162 0.05147 0.65276
0.05147 0.42902 0.32539 0.05147 0 0 0.13305 0.05147 0.05147 0 0.4798 0 0.46718 0.081578 0 0.20588 0.45687 0.5147 0.55217 0.05147 0.20109 0.05147 0.25499 0.19596 0.43911 0.61943 0.72246 0.18452 0.10294 0.17806 0.41059 0 0 0.25004 0.43951 0.59099 0.69388 0.17098 0.05147 0.32812 0.72117 0.46027 0.36479 0.32351 0.71528 0.35234 0.34904 0.55592 0.05147 0.38223 0.79862 0.75759 0.11951 0.23283 0.62909 0.48603 0.69219 0.49217 0.40051 0.85738 0.84368 0.50936 0.43477 0.67273 0.42692 0.18452 0.11951 0.71762
0.081578 0 0 0.58792 0 0.33657 0.50929 0.47696 0.57272 0.65831 0 0.42856 0 0.22953 0.10294 0.13305 0 0 0.05147 0.60985 0.11951 0 0 0.60148 0.05147 0.05147 0.081578 0.54648 0.28589 0.17098 0 0 0.10294 0.19046 0.66236 0.10294 0.21038 0.8945 0.19596 0.74623 0.38223 0.72937 0.65343 0.90888 0.41626 0.9058 0.16316 0.74854 0.51316 0.081578 0.13305 0.28746 0.23283 0 0.34629 0.05147 0.25256 0.78068 0 0.38643 0.36955 0.77493 0.73443 0.21864 0.18452 0.37207 0.33162 0.66468
0.30997 0.13305 0.23599 0.15441 0 0.14449 0.36479 0.33162 0.53561 0.25256 0 0 0 0.36641 0.16316 0.75834 0.19046 0 0.17098 0.16316 0.79613 0.62299 0.61833 0.67109 0 0.21038 0.54155 0.70803 0.55781 0.73417 0 0 0.44471 0.41571 0.50983 0.4097 0.69283 0.42204 0.05147 0.59337 0.90449 0.69948 0.27575 0.56771 0.43239 0.10294 0.13305 0.67602 0 0.78346 0.64028 0.50913 0.62909 0.34629 0.11951 0.68549 0.93637 0.65378 0.05147 0.70964 0.69184 0.79546 0.58142 0.92638 0 0.13305 0.46814 0.82228
0.13305 0.13305 0.28267 0.081578 0 0.13305 0.33815 0.24193 0.5613 0.18452 0.19596 0 0.081578 0.19596 0 0.7327 0.11951 0.11951 0.10294 0 0.64059 0.67918 0.73726 0.53022 0.17098 0.17098 0.70533 0.5777 0.35853 0.52351 0 0 0.23902 0.2661 0.39914 0.77392 0.42925 0.081578 0.05147 0.25499 0.44975 0.35853 0.76771 0.19046 0.32631 0.24193 0.54495 0.41815 0.35853 0.81595 0.57128 0.27011 0.48603 0.05147 0.68549 0 0.75486 0.8471 0.56009 0.58806 0.79008 0.64729 0.58592 0.64543 0.15441 0 0.44264 0.49609
0.10294 0.15441 0.44527 0.17098 0 0.21463 0.42786 0.31332 0.36641 0.25735 0.05147 0.05147 0 0.28267 0.16316 0.81526 0.31547 0 0.17098 0.13305 0.69508 0.63026 0.85422 0.52867 0.10294 0.26813 0.81702 0.50277 0.38048 0.57695 0 0 0.28589 0.27392 0.53406 0.53288 0.89132 0.34904 0.05147 0.54954 0.8908 0.69261 0.43991 0.52351 0.49901 0.13305 0.19046 0.72753 0.13305 0.77444 0.81391 0.56134 0.69219 0.25256 0.93637 0.75486 0 0.66012 0.16316 0.83889 0.91432 0.77543 0.46027 0.80538 0.14449 0.20109 0.22607 0.68815
0.45544 0.05147 0.27204 0.65207 0 0.48265 0.76196 0.68346 0.74644 0.72347 0.18452 0.49757 0.10294 0.57623 0.4449 0.66546 0.22245 0.05147 0.13305 0.69114 0.67304 0.50707 0.57202 0.82654 0 0.21864 0.43708 0.8638 0.67641 0.74805 0 0.20588 0.53522 0.58074 0.74848 0.76271 0.46523 0.79309 0.2934 0.62375 0.79993 0.71337 0.89858 0.75932 0.37256 0.68117 0.41405 0.75697 0.60295 0.77273 0.60494 0.2989 0.49217 0.78068 0.65378 0.8471 0.66012 0 0.4383 0.60282 0.762 0.8801 0.81699 0.85645 0.14449 0.33893 0.67246 0.68986
0 0.4054 0.05147 0 0 0.05147 0.05147 0 0 0 0.52728 0.05147 0.46481 0.05147 0 0.15441 0.10294 0.46042 0.46323 0 0.05147 0.05147 0.21038 0 0.4409 0.5052 0.59816 0 0 0 0.33331 0 0 0.19596 0.081578 0.78872 0.05147 0 0 0.05147 0 0.10294 0.38602 0.081578 0.59526 0.11951 0.83127 0.25256 0.05147 0.15441 0.05147 0.56884 0.40051 0 0.05147 0.56009 0.16316 0.4383 0 0.69468 0.81896 0.19046 0.20588 0.13305 0.5876 0 0 0.36479
0.10294 0.47839 0.44434 0.10294 0 0.05147 0.26813 0.20588 0.14449 0.22953 0.66861 0.05147 0.6364 0.15441 0 0.3745 0.52629 0.63866 0.67257 0.081578 0.41735 0.25256 0.38351 0.2962 0.63669 0.72675 0.81623 0.31757 0.17806 0.2989 0.545 0.05147 0.10294 0.49946 0.51995 0.64403 0.92013 0.35234 0.11951 0.52135 0.79276 0.66811 0.45027 0.51286 0.88528 0.50017 0.81875 0.71301 0.25499 0.47054 0.74346 0.84018 0.85738 0.38643 0.70964 0.58806 0.83889 0.60282 0.69468 0.11951 1 0.62175 0.60541 0.66915 0.72018 0.37778 0.18452 0.78402
0.29196 0.66844 0.78988 0.23902 0 0.32158 0.534 0.47313 0.22607 0.34121 0.68196 0 0.67488 0.45512 0.081578 0.66256 0.6814 0.67702 0.71977 0.17098 0.54349 0.63577 0.87822 0.45231 0.68553 0.79356 0.9655 0.43106 0.33076 0.36904 0.60355 0 0.13305 0.60649 0.45348 0.80368 0.82607 0.33736 0.05147 0.47562 0.69076 0.52891 0.63654 0.44321 0.80595 0.47887 0.89143 0.60871 0.264 0.72839 0.91767 0.69459 0.84368 0.36955 0.69184 0.79008 0.91432 0.762 0.81896 1 0 0.71065 0.55854 0.51557 0.61379 0.30997 0.23283 0.80773
0.43562 0.11951 0.2989 0.60207 0 0.44709 0.73729 0.62231 0.68354 0.67969 0.13305 0.45479 0.05147 0.54737 0.44453 0.68178 0.22607 0 0.16316 0.63245 0.69443 0.48998 0.58014 0.83575 0.05147 0.264 0.45844 0.85756 0.6721 0.7861 0 0.21038 0.53632 0.52142 0.80723 0.45766 0.61481 0.75657 0.15441 0.77968 0.91376 0.78471 0.73142 0.8401 0.37732 0.71528 0.23283 0.79475 0.50819 0.72174 0.55773 0.37354 0.50936 0.77493 0.79546 0.64729 0.77543 0.8801 0.19046 0.62175 0.71065 0 0.83756 0.92648 0.14449 0.36144 0.65963 0.72936
0.2661 0 0.16316 0.3196 0 0.22607 0.55111 0.41815 0.56396 0.36534 0.05147 0.10294 0 0.39078 0.2661 0.49227 0.11951 0.081578 0.05147 0.3206 0.48957 0.23599 0.40283 0.6662 0.081578 0.17806 0.33162 0.73616 0.48265 0.59823 0 0 0.36369 0.38643 0.80784 0.41234 0.40118 0.70014 0.16316 0.7025 0.84723 0.75066 0.69887 0.82451 0.70853 0.75503 0.47648 0.88832 0.47863 0.48474 0.36201 0.54662 0.43477 0.73443 0.58142 0.58592 0.46027 0.81699 0.20588 0.60541 0.55854 0.83756 0 0.77007 0.47439 0.69573 0.82679 0.88854
0.31653 0.16316 0.16316 0.24193 0 0.22245 0.56056 0.4103 0.557 0.2661 0 0 0 0.41735 0.27011 0.60689 0.17806 0 0.14449 0.23283 0.66187 0.42621 0.50495 0.69116 0.05147 0.27011 0.41571 0.74281 0.53384 0.65845 0 0.05147 0.40381 0.41205 0.75734 0.50087 0.48208 0.26813 0.05147 0.46868 0.88203 0.63945 0.71798 0.43039 0.43931 0.13305 0.05147 0.76447 0.31859 0.58947 0.62517 0.54175 0.67273 0.21864 0.92638 0.64543 0.80538 0.85645 0.13305 0.66915 0.51557 0.92648 0.77007 0.11951 0.05147 0.24473 0.57853 0.81893
0 0 0 0 0 0 0.081578 0 0 0 0.43173 0 0.41681 0 0 0 0 0.33657 0.22245 0 0 0 0 0.081578 0.41894 0.40603 0.39526 0 0 0 0.26813 0 0 0.39306 0.18452 0.22245 0.081578 0.10294 0 0.21038 0.21864 0.2962 0 0.19046 0.81321 0.32539 0.62318 0.4381 0.081578 0.081578 0 0.50634 0.42692 0.18452 0 0.15441 0.14449 0.14449 0.5876 0.72018 0.61379 0.14449 0.47439 0.05147 0 0.27011 0 0.47389
0 0 0 0.05147 0 0 0.17098 0.05147 0.05147 0.10294 0 0.05147 0 0 0 0 0.05147 0 0 0.05147 0 0 0 0.20109 0 0 0 0.15441 0.05147 0.10294 0 0 0 0 0.29049 0.05147 0.15441 0.32158 0.77067 0.76732 0.42329 0.71844 0.18452 0.38764 0.5489 0.55842 0.30882 0.73559 0.64081 0 0.15441 0.33162 0.18452 0.37207 0.13305 0 0.20109 0.33893 0 0.37778 0.30997 0.36144 0.69573 0.24473 0.27011 0 0 0.82518
0.11951 0 0 0.11951 0 0.10294 0.38683 0.25964 0.4094 0.14449 0 0 0 0.21864 0.081578 0.35971 0 0 0 0.17806 0.34698 0.11951 0.26185 0.51114 0 0 0.081578 0.585 0.32446 0.45512 0 0 0.17098 0.19046 0.38683 0.30022 0.081578 0.39811 0 0.30151 0.63722 0.31111 0.54719 0.4379 0.05147 0.16316 0 0.32812 0.05147 0.36852 0.11951 0.05147 0.11951 0.33162 0.46814 0.44264 0.22607 0.67246 0 0.18452 0.23283 0.65963 0.82679 0.57853 0 0 0 0.64142
0.081578 0.23902 0.29757 0.22245 0 0.10294 0.44564 0.31859 0.36144 0.3427 0.16316 0.05147 0.25735 0.23283 0.16316 0.34836 0.25735 0.24193 0.39634 0.281 0.35103 0.24193 0.41999 0.51368 0.32631 0.39598 0.54515 0.52234 0.30646 0.4082 0 0 0.17806 0.27011 0.66592 0.52691 0.64006 0.60764 0.64657 0.74162 0.77682 0.82918 0.50683 0.72946 0.84643 0.78373 0.59276 0.88015 0.55732 0.44545 0.63874 0.65276 0.71762 0.66468 0.82228 0.49609 0.68815 0.68986 0.36479 0.78402 0.80773 0.72936 0.88854 0.81893 0.47389 0.82518 0.64142 0
